step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
278,CASH_OUT,267664.7,C627377735,534.0,0.0,C1121209816,0.0,267664.7,0,0
164,PAYMENT,12523.98,C2031032757,52419.0,39895.02,M1681724539,0.0,0.0,0,0
20,CASH_IN,79767.44,C385537881,42894.0,122661.44,C1205643150,190441.87,110674.43,0,0
187,CASH_IN,175262.63,C588316395,9236249.0,9411511.64,C314007685,660353.78,485091.15,0,0
349,PAYMENT,7801.23,C1728228458,0.0,0.0,M793523032,0.0,0.0,0,0
307,PAYMENT,16542.46,C1867773815,564.0,0.0,M472245980,0.0,0.0,0,0
669,CASH_OUT,5388834.64,C1888149669,5388834.64,0.0,C1774338708,218151.69,5606986.33,1,0
305,CASH_OUT,69419.0,C1993709027,0.0,0.0,C243413828,450644.37,520063.37,0,0
418,TRANSFER,892376.71,C1948643468,892376.71,0.0,C118884572,0.0,0.0,1,0
380,PAYMENT,213.93,C177195037,44782.47,44568.54,M945848758,0.0,0.0,0,0
305,TRANSFER,2336093.11,C161132802,0.0,0.0,C1125235843,6021845.9,8357939.01,0,0
139,CASH_IN,197083.93,C1012610323,1076846.55,1273930.48,C507604891,3443516.87,3246432.94,0,0
397,CASH_OUT,224896.13,C1799835222,28954.0,0.0,C574172752,1266087.97,1490984.1,0,0
205,CASH_OUT,566156.42,C1435381938,566156.42,0.0,C499232658,175341.4,741497.82,1,0
529,CASH_OUT,1773151.32,C1093594459,1773151.32,0.0,C50284383,775203.68,2548354.99,1,0
131,CASH_OUT,464206.15,C851329626,0.0,0.0,C1940881107,4459442.84,4923648.99,0,0
427,TRANSFER,426173.04,C1427622325,426173.04,0.0,C1382020476,0.0,0.0,1,0
185,TRANSFER,343237.57,C1878316925,397529.04,54291.48,C1642005952,8023730.17,8366967.73,0,0
18,PAYMENT,14107.77,C1902865191,0.0,0.0,M1467000470,0.0,0.0,0,0
140,CASH_OUT,149302.84,C104889426,0.0,0.0,C1300542994,5523915.14,5673217.98,0,0
378,CASH_OUT,233143.33,C1498363622,0.0,0.0,C1310044034,246512.39,479655.72,0,0
129,CASH_OUT,304572.25,C856289232,0.0,0.0,C777054157,345275.39,649847.64,0,0
33,CASH_OUT,3295227.84,C1587398978,3295227.84,0.0,C1560573396,0.0,4002861.53,1,0
349,CASH_IN,175207.44,C1399133495,2608393.66,2783601.1,C859604560,274284.9,99077.46,0,0
202,CASH_OUT,109060.15,C922822956,41756.0,0.0,C787932736,0.0,42009.5,0,0
260,CASH_IN,75602.43,C536945285,103194.0,178796.43,C1192753214,103291.01,27688.59,0,0
36,CASH_OUT,9636.31,C468510035,39944.0,30307.69,C2115336688,1095847.32,1105483.64,0,0
19,CASH_OUT,57706.53,C377992521,484852.99,427146.45,C1143356945,2092608.22,2271825.63,0,0
43,CASH_OUT,409722.4,C419504851,981.0,0.0,C620157898,5121074.74,5530797.14,0,0
12,CASH_OUT,278797.89,C1562613503,0.0,0.0,C1935340645,668851.66,947649.55,0,0
327,TRANSFER,634385.97,C1791366162,634385.97,0.0,C1152394024,0.0,0.0,1,0
37,PAYMENT,11476.51,C1396422115,0.0,0.0,M1170573972,0.0,0.0,0,0
327,CASH_OUT,139384.33,C1073644775,31413.0,0.0,C692405079,0.0,139384.33,0,0
237,CASH_OUT,172546.92,C1294979804,154.0,0.0,C1874378693,0.0,172546.92,0,0
208,CASH_OUT,54484.42,C2032013886,106568.49,52084.06,C702194254,70089.7,124574.12,0,0
570,CASH_OUT,1021194.38,C1020706862,1021194.38,0.0,C197568140,0.0,1021194.38,1,0
280,CASH_OUT,92160.03,C805753047,47159.0,0.0,C81343805,5975.31,98135.34,0,0
42,PAYMENT,14181.66,C52813779,411660.41,397478.74,M1158205526,0.0,0.0,0,0
22,CASH_OUT,2068118.36,C1672125863,2068118.36,0.0,C559485820,3054285.45,5122403.81,1,0
355,CASH_OUT,182334.31,C868498522,0.0,0.0,C777403525,317118.26,499452.57,0,0
159,CASH_IN,325608.59,C55136444,65507.0,391115.59,C405879641,2431771.65,2106163.05,0,0
382,CASH_IN,178595.28,C1662474854,10530780.89,10709376.17,C997924081,2658216.52,2479621.24,0,0
330,PAYMENT,6218.48,C1399336967,0.0,0.0,M345058222,0.0,0.0,0,0
40,CASH_IN,87685.68,C1734225053,7599373.91,7687059.6,C1285885264,97004.33,9318.65,0,0
398,TRANSFER,1347062.06,C1725301476,0.0,0.0,C1174328383,2341600.38,3688662.44,0,0
651,TRANSFER,130777.09,C527353912,130777.09,0.0,C99611102,0.0,0.0,1,0
302,PAYMENT,18068.76,C830616737,2543.0,0.0,M330686996,0.0,0.0,0,0
134,PAYMENT,19745.54,C1877721544,9721.0,0.0,M2112000631,0.0,0.0,0,0
36,PAYMENT,5362.8,C1511060255,20507.59,15144.79,M1841120118,0.0,0.0,0,0
404,PAYMENT,9752.38,C1172413430,15371.0,5618.62,M718415837,0.0,0.0,0,0
331,CASH_OUT,420330.71,C932539468,420330.71,0.0,C1435443699,99227.28,519557.99,1,0
395,CASH_IN,22532.54,C612369889,11223.0,33755.54,C1288772506,1244077.28,1221544.74,0,0
201,PAYMENT,13178.24,C1481930237,11521.0,0.0,M1844541419,0.0,0.0,0,0
615,CASH_OUT,368973.39,C1434246047,368973.39,0.0,C248129256,131867.63,500841.01,1,0
44,PAYMENT,6280.75,C594245025,180112.23,173831.48,M1600911698,0.0,0.0,0,0
370,CASH_OUT,330425.83,C1896214031,0.0,0.0,C601752829,2204774.05,2535199.88,0,0
399,CASH_OUT,260145.49,C655819806,0.0,0.0,C37701828,3998955.93,4259101.41,0,0
205,CASH_IN,37814.46,C1643841476,19952415.62,19990230.08,C981261533,5797739.59,5759925.13,0,0
582,CASH_OUT,47662.13,C1447139298,47662.13,0.0,C1487365268,147954.8,195616.93,1,0
144,PAYMENT,1822.56,C1789362232,50972.0,49149.44,M222221898,0.0,0.0,0,0
92,CASH_OUT,101903.69,C612571830,101903.69,0.0,C544677509,280117.63,382021.32,1,0
15,CASH_IN,145254.07,C941018897,40632.0,185886.07,C2094777811,12253146.78,12682342.15,0,0
691,TRANSFER,319845.79,C1409028389,71865.0,0.0,C1069047290,290186.82,610032.62,0,0
349,PAYMENT,27741.0,C1522238644,18549.0,0.0,M683164614,0.0,0.0,0,0
327,CASH_IN,302193.22,C1531859350,230270.95,532464.17,C1207433142,1853274.39,1551081.17,0,0
204,CASH_IN,121078.08,C1648665982,616170.76,737248.84,C254527913,186078.29,65000.21,0,0
94,CASH_IN,266921.76,C653471552,14923694.25,15190616.01,C1040572676,1321091.25,1054169.49,0,0
132,PAYMENT,15761.23,C2023280554,173750.51,157989.27,M691203300,0.0,0.0,0,0
307,PAYMENT,426.34,C618252639,177811.0,177384.66,M8446793,0.0,0.0,0,0
277,CASH_IN,123312.93,C1799554212,9996.0,133308.93,C99994861,0.0,0.0,0,0
401,CASH_OUT,191770.84,C1228120930,5081.0,0.0,C46207234,697003.69,888774.53,0,0
187,CASH_OUT,12490.27,C1007077891,0.0,0.0,C969609883,77446.13,89936.41,0,0
453,TRANSFER,1028486.59,C1674374999,1028486.59,0.0,C1352876312,0.0,0.0,1,0
351,PAYMENT,7482.39,C955386770,101698.0,94215.61,M1595382434,0.0,0.0,0,0
335,CASH_IN,310973.07,C1932462697,4235662.39,4546635.46,C1722274602,2338195.92,2027222.85,0,0
324,PAYMENT,14475.35,C1372076411,11221.33,0.0,M437539806,0.0,0.0,0,0
376,CASH_IN,178878.83,C56691233,2049.0,180927.83,C1070422111,568502.73,389623.9,0,0
241,CASH_IN,151893.23,C1106806499,5128631.21,5280524.44,C1017189714,336755.81,184862.58,0,0
694,CASH_OUT,6204.71,C22483962,6204.71,0.0,C377452670,0.0,6204.71,1,0
523,TRANSFER,7603589.38,C1672263305,7603589.38,0.0,C1495920841,0.0,0.0,1,0
297,TRANSFER,1205917.75,C623064906,0.0,0.0,C515746902,2315721.29,3521639.04,0,0
187,CASH_IN,222523.31,C685770946,40323.0,262846.31,C1050848146,187755.88,0.0,0,0
204,CASH_OUT,262189.27,C1587579053,1038.0,0.0,C1633637106,549452.82,811642.1,0,0
38,PAYMENT,20545.48,C1142680179,152.0,0.0,M1302356502,0.0,0.0,0,0
279,TRANSFER,601222.02,C1700633166,601222.02,0.0,C1334915379,0.0,0.0,1,0
159,PAYMENT,4057.21,C85665014,58689.0,54631.79,M681427354,0.0,0.0,0,0
19,CASH_OUT,72003.3,C144501958,0.0,0.0,C579203723,3064458.86,3139050.98,0,0
345,PAYMENT,576.94,C2141682268,141166.48,140589.53,M1610966394,0.0,0.0,0,0
300,CASH_OUT,97447.64,C1145578169,0.0,0.0,C1955766501,1943548.9,2040996.54,0,0
523,TRANSFER,4623764.68,C538300910,4623764.68,0.0,C158509882,0.0,0.0,1,0
565,TRANSFER,1167816.02,C208504686,1167816.02,0.0,C242203557,0.0,0.0,1,0
355,TRANSFER,371729.28,C680114541,0.0,0.0,C1897058180,563754.37,935483.65,0,0
275,CASH_OUT,199876.0,C815686887,0.0,0.0,C1064474775,840752.89,1040628.89,0,0
307,CASH_OUT,139342.68,C29690998,0.0,0.0,C892503761,5182409.61,5321752.29,0,0
33,PAYMENT,20620.7,C569063665,1264.0,0.0,M130507795,0.0,0.0,0,0
257,PAYMENT,3758.54,C771606953,0.0,0.0,M1420043959,0.0,0.0,0,0
188,TRANSFER,170997.31,C589536475,0.0,0.0,C702637641,1397532.5,1568529.8,0,0
227,CASH_IN,153711.19,C1263273270,2035469.77,2189180.96,C1622860679,11180488.52,11026777.33,0,0
348,CASH_OUT,209004.79,C196525120,0.0,0.0,C174749857,224015.98,433020.77,0,0
373,TRANSFER,753758.85,C2143897894,109698.0,0.0,C1124613193,101168.22,854927.07,0,0
400,CASH_IN,38670.39,C1743034709,9398735.34,9437405.73,C1329567414,1068796.84,1030126.45,0,0
395,CASH_IN,64006.75,C1608801243,4557800.94,4621807.69,C546222637,363574.35,299567.61,0,0
360,TRANSFER,78357.77,C800929462,78357.77,0.0,C1220198198,0.0,0.0,1,0
234,CASH_OUT,22655.92,C979515744,0.0,0.0,C1422174642,173665.91,196321.83,0,0
228,CASH_OUT,260820.72,C2071401518,499930.0,239109.28,C192640008,475225.3,736046.02,0,0
13,CASH_OUT,136403.36,C30803304,49706.0,0.0,C2104539672,0.0,136403.36,0,0
19,PAYMENT,14020.8,C1356818938,224827.75,210806.96,M899222828,0.0,0.0,0,0
260,CASH_OUT,162231.04,C2014287393,0.0,0.0,C1356812367,612105.08,774336.13,0,0
211,TRANSFER,55920.39,C588214650,55920.39,0.0,C1302604885,0.0,0.0,1,0
274,CASH_OUT,174165.56,C1541387779,0.0,0.0,C972412355,262080.13,436245.7,0,0
142,PAYMENT,7855.4,C1593991032,0.0,0.0,M190848556,0.0,0.0,0,0
307,CASH_OUT,82011.84,C1746867913,600.0,0.0,C2114001576,289703.1,371714.94,0,0
399,CASH_OUT,1442075.9,C2135299801,1442075.9,0.0,C266594026,168728.6,1610804.5,1,0
354,CASH_IN,38494.51,C122167806,24241007.82,24279502.33,C1969745385,244824.71,206330.2,0,0
191,TRANSFER,479971.74,C2082138048,0.0,0.0,C557560756,3436628.45,3916600.19,0,0
187,CASH_OUT,149532.28,C1441281271,7995.0,0.0,C1947559891,1244400.55,1393932.82,0,0
212,CASH_OUT,5131896.17,C2124387698,5131896.17,0.0,C1009747499,302942.16,5434838.33,1,0
182,CASH_OUT,156552.93,C322701256,0.0,0.0,C1235875993,330974.7,487527.63,0,0
527,PAYMENT,7443.8,C1938453444,104655.0,97211.2,M627533504,0.0,0.0,0,0
398,PAYMENT,31952.91,C1277507515,0.0,0.0,M133602801,0.0,0.0,0,0
229,CASH_IN,236564.6,C1603298144,3123062.57,3359627.18,C1834655725,650086.61,413522.0,0,0
282,CASH_IN,410249.56,C989359389,7232934.43,7643183.99,C205541853,972724.83,562475.28,0,0
334,CASH_IN,66812.13,C1586820325,3956692.8,4023504.93,C1363411789,199640.59,63780.51,0,0
401,TRANSFER,1426888.5,C963849503,335522.0,0.0,C125905202,0.0,1426888.5,0,0
589,TRANSFER,2305742.76,C1543809675,0.0,0.0,C787613358,4837017.97,7142760.72,0,0
177,CASH_OUT,219310.72,C929030140,205626.0,0.0,C1913938397,0.0,219310.72,0,0
354,CASH_OUT,82326.83,C1851445954,29845.0,0.0,C820896062,5766263.18,5848590.0,0,0
153,PAYMENT,5474.84,C1414608894,32056.0,26581.16,M1467222939,0.0,0.0,0,0
683,CASH_OUT,17673.09,C223391763,19840.0,2166.91,C1821294237,0.0,17673.09,0,0
133,PAYMENT,28287.85,C49682870,76407.0,48119.15,M286493056,0.0,0.0,0,0
405,CASH_OUT,107799.6,C1472335393,10116.0,0.0,C411425336,0.0,107799.6,0,0
167,PAYMENT,6071.21,C396369581,81472.0,75400.79,M556420641,0.0,0.0,0,0
351,TRANSFER,15721.0,C255671029,0.0,0.0,C1477968953,298673.11,314394.11,0,0
231,PAYMENT,23664.98,C1101591315,347180.12,323515.14,M1357997719,0.0,0.0,0,0
227,CASH_OUT,387958.58,C1948238381,0.0,0.0,C1328243094,4642842.7,5030801.28,0,0
490,DEBIT,189018.41,C1646924174,12563.0,0.0,C435276881,1899060.65,2088079.06,0,0
187,CASH_OUT,11660.41,C457414491,738.0,0.0,C804737411,0.0,11660.41,0,0
187,PAYMENT,3929.37,C986303514,314894.07,310964.69,M1218818602,0.0,0.0,0,0
323,CASH_OUT,156512.43,C860969232,0.0,0.0,C367154528,628616.04,659357.55,0,0
63,TRANSFER,148188.84,C1621152719,148188.84,0.0,C2001263601,0.0,0.0,1,0
187,TRANSFER,686219.44,C1983745229,0.0,0.0,C799520712,1110440.14,1796659.57,0,0
46,PAYMENT,8912.18,C714709098,52977.0,44064.82,M1053113573,0.0,0.0,0,0
182,CASH_OUT,118750.04,C1385318424,456.0,0.0,C21488526,121583.91,240333.94,0,0
381,PAYMENT,4059.6,C463026619,149.0,0.0,M896962077,0.0,0.0,0,0
182,CASH_OUT,29051.34,C1799687053,85691.0,56639.66,C2132979887,623998.18,653049.51,0,0
205,CASH_IN,319342.3,C1952681159,720172.63,1039514.93,C1537132085,1912300.28,1592957.98,0,0
11,CASH_OUT,529260.24,C1606393123,5569.0,0.0,C1837095482,2136422.03,2665682.26,0,0
7,PAYMENT,3674.17,C160041026,41907.0,38232.83,M91182750,0.0,0.0,0,0
327,TRANSFER,2505890.73,C314144898,104062.0,0.0,C606379436,0.0,2505890.73,0,0
133,PAYMENT,6969.12,C1971107483,0.0,0.0,M1915761593,0.0,0.0,0,0
253,CASH_OUT,454187.43,C1550883126,149472.0,0.0,C371152829,339854.19,794041.61,0,0
34,CASH_OUT,364529.78,C567190795,0.0,0.0,C1993142411,1835720.24,2708032.93,0,0
162,CASH_IN,157912.03,C1011367814,421800.69,579712.72,C2121401221,3118574.62,2960662.59,0,0
278,PAYMENT,19793.04,C422469193,72021.58,52228.54,M333634796,0.0,0.0,0,0
485,TRANSFER,3351304.78,C1844195426,3351304.78,0.0,C832338176,0.0,0.0,1,0
503,PAYMENT,1555.25,C1330272558,51765.91,50210.66,M2122623862,0.0,0.0,0,0
308,CASH_OUT,30156.49,C110435622,0.0,0.0,C1860138325,3237778.41,3267934.89,0,0
205,TRANSFER,1007548.22,C139810916,0.0,0.0,C2081409136,1980538.85,2988087.08,0,0
162,CASH_OUT,18955.19,C1626578159,69891.0,50935.81,C236492026,0.0,18955.19,0,0
232,CASH_IN,233874.41,C511846614,55994.0,289868.41,C683138099,313430.48,79556.07,0,0
501,CASH_OUT,534470.98,C1832180008,534470.98,0.0,C1558734299,741.07,535212.06,1,0
38,PAYMENT,1859.73,C947302459,0.0,0.0,M1791318167,0.0,0.0,0,0
30,TRANSFER,122235.11,C1279213624,122235.11,0.0,C2100791242,0.0,0.0,1,0
27,TRANSFER,496128.26,C842027258,496128.26,0.0,C136618845,0.0,0.0,1,0
413,CASH_OUT,781.93,C823598101,781.93,0.0,C1338255129,0.0,781.93,1,0
346,CASH_IN,52062.68,C1551371485,8435905.75,8487968.43,C591028461,66487.1,14424.42,0,0
163,PAYMENT,24533.84,C300390705,0.0,0.0,M1559446764,0.0,0.0,0,0
163,PAYMENT,7011.29,C1838926639,2340.95,0.0,M1532154472,0.0,0.0,0,0
205,CASH_OUT,125686.37,C2113647013,40426.0,0.0,C441322492,0.0,125686.37,0,0
353,CASH_OUT,234058.31,C1239471446,29728.0,0.0,C1541352540,0.0,234058.31,0,0
333,CASH_IN,444550.48,C484167299,834927.0,1279477.48,C710654219,21680.04,0.0,0,0
20,TRANSFER,386737.74,C526148200,0.0,0.0,C154319946,3197856.68,3584594.42,0,0
181,CASH_OUT,1644749.94,C860545419,1644749.94,0.0,C1340521967,421619.2,2066369.14,1,0
399,CASH_IN,230135.97,C929063423,2862302.21,3092438.17,C2052313986,2632265.9,2402129.93,0,0
140,CASH_OUT,23269.68,C2101655255,12465.0,0.0,C1016544770,794565.89,817835.56,0,0
402,TRANSFER,484029.49,C1162018499,0.0,0.0,C764809738,1144052.34,1628081.82,0,0
277,PAYMENT,12146.56,C2015702805,259286.86,247140.3,M1527672043,0.0,0.0,0,0
276,CASH_OUT,68911.78,C1570022269,0.0,0.0,C649951041,644325.35,713237.13,0,0
331,CASH_OUT,230014.37,C189407054,0.0,0.0,C1930650140,3959956.62,4189970.99,0,0
35,CASH_OUT,171788.82,C432562518,171788.82,0.0,C1529736160,19962.0,0.0,1,0
534,CASH_OUT,206146.92,C320497038,225180.0,19033.08,C2068974602,4245430.57,4451577.49,0,0
334,CASH_IN,106429.07,C397055091,620964.09,727393.16,C1455174590,150408.84,43979.76,0,0
523,CASH_OUT,121543.83,C122605764,121543.83,0.0,C1571077374,64845.34,186389.17,1,0
405,CASH_IN,240169.98,C1989692919,4624095.95,4864265.93,C152764681,4293596.4,4053426.42,0,0
697,CASH_OUT,1226390.31,C1387290846,1226390.31,0.0,C2032479397,203175.25,1429565.56,1,0
13,PAYMENT,3948.14,C1232109938,0.0,0.0,M1979313066,0.0,0.0,0,0
41,CASH_OUT,146884.4,C885688185,0.0,0.0,C1070794571,1867581.43,2014465.83,0,0
161,CASH_IN,138400.05,C1817252011,13938929.32,14077329.38,C1426882926,3498409.53,3360009.48,0,0
542,TRANSFER,1142559.35,C455594079,0.0,0.0,C610256574,3076103.4,4218662.75,0,0
213,PAYMENT,18481.44,C1718325040,30068.0,11586.56,M2006823445,0.0,0.0,0,0
590,PAYMENT,17590.81,C677417952,37985.35,20394.54,M924049742,0.0,0.0,0,0
231,CASH_IN,116860.52,C1494629698,4385732.96,4502593.48,C226351819,2210345.19,2093484.67,0,0
18,TRANSFER,1144089.37,C1218322192,1144089.37,0.0,C1107369132,0.0,0.0,1,0
334,CASH_OUT,92068.57,C1825723744,8430.0,0.0,C704235560,5786457.06,5878525.63,0,0
179,PAYMENT,13687.35,C609354867,181533.68,167846.33,M1767096868,0.0,0.0,0,0
354,PAYMENT,6206.95,C2146903173,0.0,0.0,M1125825381,0.0,0.0,0,0
10,CASH_OUT,34299.28,C1987215271,102.0,0.0,C732413248,430931.22,243878.39,0,0
335,PAYMENT,5102.11,C373852500,225257.0,220154.89,M2102221172,0.0,0.0,0,0
187,PAYMENT,12866.86,C1158290634,170157.0,157290.14,M569662929,0.0,0.0,0,0
19,PAYMENT,4385.0,C94929463,0.0,0.0,M1230898994,0.0,0.0,0,0
134,PAYMENT,9770.84,C717010287,147552.94,137782.1,M1174278870,0.0,0.0,0,0
16,CASH_OUT,21181.2,C901079196,0.0,0.0,C595217186,105851.6,0.0,0,0
403,CASH_IN,464869.5,C185338601,48929.0,513798.5,C862985944,0.0,0.0,0,0
730,CASH_OUT,1152538.9,C1040108506,1152538.9,0.0,C1101565058,0.0,1152538.9,1,0
212,CASH_OUT,98015.53,C852430817,0.0,0.0,C104081688,156551.42,254566.95,0,0
179,CASH_OUT,5569.52,C1922499099,0.0,0.0,C1222946304,1837327.81,1842897.32,0,0
403,CASH_IN,162216.73,C1390080150,1030610.6,1192827.32,C416653262,979554.41,983618.32,0,0
58,TRANSFER,378688.65,C801354252,378688.65,0.0,C388808912,0.0,0.0,1,0
11,CASH_IN,72965.11,C2090736163,865360.92,938326.03,C1562954170,179457.5,106492.38,0,0
143,TRANSFER,32076.17,C996891607,32076.17,0.0,C1918140601,0.0,0.0,1,0
283,TRANSFER,101515.68,C295983306,101515.68,0.0,C581841724,0.0,0.0,1,0
159,PAYMENT,19430.05,C1232597159,0.0,0.0,M88062659,0.0,0.0,0,0
474,CASH_OUT,87167.88,C817565031,87167.88,0.0,C2032615769,421005.27,508173.15,1,0
322,TRANSFER,997764.75,C1590240678,0.0,0.0,C870078338,3033522.65,4031287.41,0,0
322,CASH_IN,239874.49,C819039650,512.0,240386.49,C1094339172,1412589.13,725194.21,0,0
287,PAYMENT,15489.6,C1106428878,1688.0,0.0,M407418702,0.0,0.0,0,0
12,CASH_IN,91842.15,C2066784361,17705474.73,17797316.88,C1707189821,165549.89,280198.2,0,0
62,TRANSFER,401529.35,C330207825,401529.35,0.0,C1825454306,0.0,0.0,1,0
687,CASH_OUT,3009125.59,C1336183748,3009125.59,0.0,C1701261765,46901.34,3056026.93,1,0
683,CASH_IN,71125.0,C1338674935,6626578.16,6697703.16,C765785271,428312.27,357187.27,0,0
231,CASH_OUT,272886.08,C674595362,0.0,0.0,C321551640,569386.7,842272.79,0,0
285,CASH_IN,71205.55,C1319232046,51917.0,123122.55,C1478025559,868292.58,797087.02,0,0
379,CASH_OUT,91498.74,C423937909,0.0,0.0,C1808585861,5828324.43,5919823.17,0,0
372,TRANSFER,81814.51,C1513636547,81814.51,0.0,C526174668,0.0,0.0,1,0
396,CASH_OUT,88290.08,C941229421,40936.94,0.0,C452108637,1708133.08,1796423.16,0,0
525,PAYMENT,54145.48,C836306357,0.0,0.0,M1810047631,0.0,0.0,0,0
143,PAYMENT,31458.26,C2079709129,351704.02,320245.76,M348342236,0.0,0.0,0,0
257,PAYMENT,4624.9,C1615468595,0.0,0.0,M2113446904,0.0,0.0,0,0
397,CASH_OUT,446888.08,C1246732431,207553.0,0.0,C455029421,5767283.91,6214171.98,0,0
20,CASH_OUT,196372.26,C1760616172,0.0,0.0,C1075447932,10593488.77,10923720.66,0,0
331,PAYMENT,4893.42,C1468327481,0.0,0.0,M1465814914,0.0,0.0,0,0
36,CASH_OUT,125004.45,C1843325525,48887.0,0.0,C848815124,436444.74,791227.82,0,0
14,PAYMENT,7935.59,C1605189284,0.0,0.0,M391764326,0.0,0.0,0,0
129,PAYMENT,17112.46,C374629314,0.0,0.0,M1832096642,0.0,0.0,0,0
155,CASH_OUT,111180.71,C2008194923,106931.0,0.0,C559161227,41802.98,152983.69,0,0
257,CASH_IN,52167.58,C460263437,2134866.18,2187033.76,C1816136358,380758.47,328590.89,0,0
396,TRANSFER,330437.93,C740537254,0.0,0.0,C331921823,5627763.08,5958201.01,0,0
164,CASH_IN,258712.26,C146944065,18318779.17,18577491.43,C457057084,456913.15,198200.89,0,0
257,TRANSFER,298786.45,C697342408,51639.0,0.0,C1352616144,0.0,298786.45,0,0
33,CASH_IN,313815.28,C3880531,10246.0,324061.28,C1382520845,49792.11,0.0,0,0
401,TRANSFER,1003857.9,C1137496822,49095.0,0.0,C1459744835,589216.13,1593074.04,0,0
207,CASH_OUT,265593.09,C1418923653,10979.0,0.0,C285837571,0.0,265593.09,0,0
303,CASH_OUT,105109.96,C1011165878,0.0,0.0,C1878792537,3402324.35,3507434.3,0,0
394,CASH_OUT,503279.12,C1496034483,117036.0,0.0,C18828803,524.5,503803.63,0,0
379,CASH_IN,46761.32,C373685127,16062282.78,16109044.1,C1988258192,1840038.9,1793277.58,0,0
331,CASH_IN,174135.76,C697683380,160972.0,335107.76,C1976616576,1420583.66,1246447.91,0,0
348,PAYMENT,3384.14,C1015141121,0.0,0.0,M1415624951,0.0,0.0,0,0
421,CASH_OUT,207021.45,C694763247,207021.45,0.0,C1770009220,0.0,207021.45,1,0
322,PAYMENT,3169.21,C743087728,15989.0,12819.79,M1337812767,0.0,0.0,0,0
130,PAYMENT,53141.75,C1093240004,430954.27,377812.53,M2125584186,0.0,0.0,0,0
8,CASH_OUT,40642.51,C98062463,168379.0,127736.49,C25075353,21266.0,69281.64,0,0
594,PAYMENT,7236.88,C1721306703,5095.29,0.0,M1354045546,0.0,0.0,0,0
139,CASH_OUT,367884.77,C1604597418,0.0,0.0,C2040465986,1452650.58,1820535.36,0,0
300,CASH_OUT,176059.16,C1203474575,176059.16,0.0,C964377943,105783.21,281842.36,1,0
34,PAYMENT,3434.15,C164148299,30188.0,26753.85,M738120375,0.0,0.0,0,0
13,CASH_IN,150926.26,C987663210,20304.0,171230.26,C669859559,0.0,0.0,0,0
135,CASH_IN,84893.21,C33170497,2928718.26,3013611.47,C151119786,123963.43,39070.22,0,0
10,CASH_IN,108995.19,C368631511,3537147.72,3646142.91,C410816406,326495.24,217500.05,0,0
130,CASH_IN,311175.19,C1615619494,4574.0,315749.19,C584080954,0.0,0.0,0,0
309,CASH_OUT,151353.97,C91901822,147.0,0.0,C1381104315,313569.07,464923.04,0,0
236,PAYMENT,8470.19,C1801308620,17213.0,8742.81,M1608366352,0.0,0.0,0,0
372,PAYMENT,10884.48,C1414753680,21372.0,10487.52,M97369672,0.0,0.0,0,0
379,CASH_OUT,20389.27,C941429246,0.0,0.0,C1910133149,133045.04,153434.31,0,0
283,PAYMENT,10900.18,C1534423331,0.0,0.0,M2105745595,0.0,0.0,0,0
255,CASH_OUT,33856.22,C1379659109,3331.15,0.0,C1619721920,353495.58,387351.8,0,0
188,CASH_IN,65191.65,C1403759440,540767.0,605958.65,C188313496,248558.54,183366.89,0,0
328,CASH_IN,118784.51,C1832578172,9588798.97,9707583.47,C796931501,399085.62,280301.11,0,0
265,CASH_OUT,415437.27,C1764187305,415437.27,0.0,C21991437,1355367.57,1770804.84,1,0
273,PAYMENT,8518.51,C145728070,169364.25,160845.74,M1471538583,0.0,0.0,0,0
370,CASH_OUT,261545.1,C405963200,52194.0,0.0,C517065464,389659.59,651204.69,0,0
279,TRANSFER,231780.97,C84510717,0.0,0.0,C53598738,1749837.14,1981618.11,0,0
8,CASH_OUT,44100.64,C1731012105,0.0,0.0,C24955689,45417.0,0.0,0,0
15,TRANSFER,818848.36,C1152995625,12511.2,0.0,C1442756848,519823.0,1086424.15,0,0
226,CASH_OUT,322246.91,C2048055660,0.0,0.0,C402519007,7974116.02,8296362.93,0,0
9,PAYMENT,5898.24,C187852075,0.0,0.0,M451210589,0.0,0.0,0,0
132,PAYMENT,15632.68,C179855698,1853.0,0.0,M1871260203,0.0,0.0,0,0
308,CASH_IN,48051.23,C857125236,204947.0,252998.23,C1961679728,711378.73,663327.49,0,0
355,CASH_OUT,50642.5,C869651860,119802.0,69159.5,C1496534651,31836.37,82478.87,0,0
134,CASH_OUT,179871.93,C756722448,0.0,0.0,C1501925275,316434.18,496306.11,0,0
403,CASH_OUT,152199.29,C509692882,0.0,0.0,C1653942904,1636634.84,1788834.13,0,0
69,TRANSFER,967954.01,C2109457516,967954.01,0.0,C908864570,0.0,0.0,1,0
375,CASH_IN,29014.72,C809122546,19830.0,48844.72,C1171979116,337107.47,308092.75,0,0
349,CASH_OUT,218470.1,C1122258224,0.0,0.0,C958393485,1072921.89,1291391.99,0,0
205,CASH_OUT,198291.43,C1545222223,124146.0,0.0,C145196297,0.0,198291.43,0,0
380,CASH_OUT,121290.79,C2040987183,0.0,0.0,C347430044,177653.38,298944.17,0,0
241,PAYMENT,1411.17,C2066272916,121486.0,120074.83,M1809360178,0.0,0.0,0,0
